source_record_id,source_code,accessory_type,raw_name,brand,model,identity_key,brand_confidence,source_trust_status,review_status,recommendation_eligible,source_variant_count,available_colours,source_offer_observed,headset_style,has_microphone,wireless_capable,enclosure_type,frequency_response_raw,candidate_use_tags,primary_use_profile,completeness_score,curation_priority,warning_flags
56f42315f110576fe0b8,docyx_pc_part_dataset_2025_07_23,headset,Razer BlackShark V2 Pro (2023),Razer,BlackShark V2 Pro (2023),headset:razer:blackshark-v2-pro-2023,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;White,True,over_ear,True,True,closed,"12,28",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
7b366b9c6eee420468d1,docyx_pc_part_dataset_2025_07_23,headset,Razer BlackShark V2 X,Razer,BlackShark V2 X,headset:razer:blackshark-v2-x,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,True,over_ear,True,False,closed,"12,28",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
38a3360621577a4d9c63,docyx_pc_part_dataset_2025_07_23,headset,Razer Electra V2 USB,Razer,Electra V2 USB,headset:razer:electra-v2-usb,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
4d070a877b71a3decf5b,docyx_pc_part_dataset_2025_07_23,headset,Razer Kaira Pro for PlayStation,Razer,Kaira Pro for PlayStation,headset:razer:kaira-pro-for-playstation,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
7b5e9fa8b6c85b5615f6,docyx_pc_part_dataset_2025_07_23,headset,Razer Kaira for PlayStation,Razer,Kaira for PlayStation,headset:razer:kaira-for-playstation,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
122dfcf0dfb9c0197599,docyx_pc_part_dataset_2025_07_23,headset,Razer Kaira for Xbox,Razer,Kaira for Xbox,headset:razer:kaira-for-xbox,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Green;White,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
edb8b2e84e4f2e0df291,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken,Razer,Kraken,headset:razer:kraken,curated_alias,reference_only_needs_verification,needs_review,False,4,Black;Green,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
99f5bb6c137021cf4318,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken (2019),Razer,Kraken (2019),headset:razer:kraken-2019,curated_alias,reference_only_needs_verification,needs_review,False,5,Black;Blue;Green;Pink;White,True,over_ear,True,False,closed,"12,28",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
f302d0df0e3c14d221b9,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken 7.1 V2,Razer,Kraken 7.1 V2,headset:razer:kraken-7-1-v2,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,True,over_ear,True,False,closed,"12,28",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
65cb0eb527ba102b6e93,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken BT - Hello Kitty and Friends Edition,Razer,Kraken BT - Hello Kitty and Friends Edition,headset:razer:kraken-bt-hello-kitty-and-friends-edition,curated_alias,reference_only_needs_verification,needs_review,False,1,Pink;White,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
f90010a049625e21eb43,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken BT - Kitty Edition,Razer,Kraken BT - Kitty Edition,headset:razer:kraken-bt-kitty-edition,curated_alias,reference_only_needs_verification,needs_review,False,1,Pink;White,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
cd9d6fabc033bd83a7f7,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken Forged,Razer,Kraken Forged,headset:razer:kraken-forged,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Silver,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
efa849aba8a4fe7b241b,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken Kitty V2 Pro,Razer,Kraken Kitty V2 Pro,headset:razer:kraken-kitty-v2-pro,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Gray;Pink,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
dfc7f5c010b6706de8e6,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken Ultimate,Razer,Kraken Ultimate,headset:razer:kraken-ultimate,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
6ea6ed3a1a72a75b6e6d,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken V3,Razer,Kraken V3,headset:razer:kraken-v3,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
eb8090134dd2e2caeba3,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken V3 HyperSense,Razer,Kraken V3 HyperSense,headset:razer:kraken-v3-hypersense,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
faf8c1008ca8cb4870d2,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken V3 Pro,Razer,Kraken V3 Pro,headset:razer:kraken-v3-pro,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
3195194ce621239ee403,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken V3 X,Razer,Kraken V3 X,headset:razer:kraken-v3-x,curated_alias,reference_only_needs_verification,needs_review,False,2,Black,True,over_ear,True,False,closed,"12,28",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
dff2bbc7f29e2f2e28e7,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken V4 Pro,Razer,Kraken V4 Pro,headset:razer:kraken-v4-pro,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,True,True,closed,"20,28",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
61b208ff09e0a248c4aa,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken X,Razer,Kraken X,headset:razer:kraken-x,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,True,False,closed,"12,28",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
517067d47bfaf9af9d78,docyx_pc_part_dataset_2025_07_23,headset,Razer NARI,Razer,NARI,headset:razer:nari,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
cd1d6efa46e96962835a,docyx_pc_part_dataset_2025_07_23,headset,Razer NARI ESSENTIAL,Razer,NARI ESSENTIAL,headset:razer:nari-essential,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
75a220f4dd56cd173a54,docyx_pc_part_dataset_2025_07_23,headset,Razer Opus X,Razer,Opus X,headset:razer:opus-x,curated_alias,reference_only_needs_verification,needs_review,False,3,Black;Green;Pink;White,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
cf6d93f1ea0e1748c647,docyx_pc_part_dataset_2025_07_23,headset,Razer Thresher For PS4,Razer,Thresher For PS4,headset:razer:thresher-for-ps4,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,True,over_ear,True,True,closed,"12,28",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
ab702337536a2ef9994a,docyx_pc_part_dataset_2025_07_23,headset,Razer Thresher For Xbox One,Razer,Thresher For Xbox One,headset:razer:thresher-for-xbox-one,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,True,over_ear,True,True,closed,"12,28",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
03020dd7fbbc94e819de,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser GSP 670,Sennheiser,GSP 670,headset:sennheiser:gsp-670,curated_alias,reference_only_needs_verification,needs_review,False,2,Black,True,over_ear,True,True,closed,"10,23",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
be79f3b060e7c3a0810a,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 219s,Sennheiser,HD 219s,headset:sennheiser:hd-219s,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,on_ear,True,False,closed,"19,21",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
33b052a516fc351b0adc,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 4.40BT,Sennheiser,HD 4.40BT,headset:sennheiser:hd-4-40bt,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,True,True,closed,"18,22",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
457fe48714b0020fcf44,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser MOMENTUM 4,Sennheiser,MOMENTUM 4,headset:sennheiser:momentum-4,curated_alias,reference_only_needs_verification,needs_review,False,7,Black;Blue;Copper;Gray;Multicolor;White,True,over_ear,True,True,closed,"6,22",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
5a8d7dda9a895aadcc93,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser PC 5 CHAT,Sennheiser,PC 5 CHAT,headset:sennheiser:pc-5-chat,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,on_ear,True,False,closed,"42,17",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
62c4ef3259afd29a8eb0,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser ‎‎‎HD 450BT Black,Sennheiser,‎‎‎HD 450BT Black,headset:sennheiser:hd-450bt-black,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Gray,True,over_ear,True,True,closed,"18,22",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
fdfff59da873b17c7cb4,docyx_pc_part_dataset_2025_07_23,headset,Sony INZONE H3,Sony,INZONE H3,headset:sony:inzone-h3,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,True,over_ear,True,False,closed,"10,20",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
b12a9ff76266c00ac22a,docyx_pc_part_dataset_2025_07_23,headset,Sony INZONE H5,Sony,INZONE H5,headset:sony:inzone-h5,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;White,True,over_ear,True,True,closed,"5,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
d2478ce22bf3b4a0900f,docyx_pc_part_dataset_2025_07_23,headset,Sony INZONE H9,Sony,INZONE H9,headset:sony:inzone-h9,curated_alias,reference_only_needs_verification,needs_review,False,1,,True,over_ear,True,True,closed,"5,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
b20c6ba70ff6f583f99c,docyx_pc_part_dataset_2025_07_23,headset,Sony MDR10RBLK,Sony,MDR10RBLK,headset:sony:mdr10rblk,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Silver;White,True,over_ear,True,False,closed,"5,40",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
55ddf8147bb6b1fa2eae,docyx_pc_part_dataset_2025_07_23,headset,Sony MDRE9LP/BLK,Sony,MDRE9LP/BLK,headset:sony:mdre9lp-blk,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,in_ear,True,False,closed,"18,22",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
31ee1427acccda3d6a7f,docyx_pc_part_dataset_2025_07_23,headset,Sony PS4 PLATINUM,Sony,PS4 PLATINUM,headset:sony:ps4-platinum,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,True,over_ear,True,True,closed,,general;communication;gaming;portable,communication,100.0,130.0,unverified_reference_source
31f7260455c94e5b1f8a,docyx_pc_part_dataset_2025_07_23,headset,Sony WH-1000XM3,Sony,WH-1000XM3,headset:sony:wh-1000xm3,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Silver,True,over_ear,True,True,closed,"4,40",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
1a0a7d78c14ce52bf259,docyx_pc_part_dataset_2025_07_23,headset,Sony WH-1000XM6,Sony,WH-1000XM6,headset:sony:wh-1000xm6,curated_alias,reference_only_needs_verification,needs_review,False,3,Black;Blue;White,True,over_ear,True,True,closed,"4,40",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
0c53d3e15c4aa36b77bb,docyx_pc_part_dataset_2025_07_23,headset,Sony WH1000XM4,Sony,WH1000XM4,headset:sony:wh1000xm4,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Silver,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
ba676c5883af4a0ca4ec,docyx_pc_part_dataset_2025_07_23,headset,Sony ZX110 (Black),Sony,ZX110 (Black),headset:sony:zx110-black,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,on_ear,True,False,closed,"12,22",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source
87860752b2963e224970,docyx_pc_part_dataset_2025_07_23,headset,SteelSeries ARCTIS 5 (2019),SteelSeries,ARCTIS 5 (2019),headset:steelseries:arctis-5-2019,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;White,True,over_ear,True,False,closed,"20,22",general;communication;gaming,gaming,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
a4e96e16bf00e0fda0fe,docyx_pc_part_dataset_2025_07_23,headset,SteelSeries ARCTIS 7 2019 Edition,SteelSeries,ARCTIS 7 2019 Edition,headset:steelseries:arctis-7-2019-edition,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;White,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
674c49bb436847b513a9,docyx_pc_part_dataset_2025_07_23,headset,SteelSeries Arctis 1,SteelSeries,Arctis 1,headset:steelseries:arctis-1,curated_alias,reference_only_needs_verification,needs_review,False,3,Black,True,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,130.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
